place,Total_Time,Swim_Time,Bike_Time,Run_Time
1189,41534.0,4178.0,20520.0,16195.000000000002
1190,41538.0,4021.0000000000005,20788.0,16152.000000000002
1191,41543.0,4476.0,21144.0,15482.000000000002
1192,41546.0,4963.0,19351.0,16556.0
1193,41552.0,4451.0,21266.0,15351.000000000002
1194,41553.0,4710.0,21797.0,14579.0
1195,41558.0,4073.0000000000005,20406.0,16491.0
1196,41569.0,4321.0,21723.0,14966.000000000002
1197,41570.0,5031.0,21222.0,14874.000000000002
1198,41575.0,4222.0,21379.0,15302.000000000002
1199,41576.0,4591.0,19700.0,16662.0
1200,41579.0,4020.0000000000005,19786.0,17464.0
1201,41590.0,4636.0,20366.0,16221.000000000002
1202,41598.0,5212.0,20779.0,15049.000000000002
1203,41604.0,4683.0,20858.0,15664.000000000002
1204,41608.0,4134.0,20669.0,16510.0
1205,41612.0,4799.0,22106.0,14187.0
1206,41616.0,3793.0000000000005,18489.0,18933.0
1207,41616.0,4400.0,20608.0,16016.000000000002
1208,41617.0,4369.0,20601.0,16193.000000000002
1209,41618.0,3882.0000000000005,21173.0,15993.000000000002
1210,41623.0,3880.0000000000005,22476.0,14662.000000000002
1211,41629.0,4430.0,20888.0,15809.000000000002
1212,41644.0,5195.0,21155.0,14681.000000000002
1213,41644.0,4526.0,20953.0,15392.000000000002
1214,41645.0,4682.0,21396.0,15119.000000000002
1215,41647.0,4166.0,21917.0,15099.000000000002
1216,41650.0,3724.0000000000005,20541.0,17039.0
1217,41651.0,6245.0,21720.0,12900.0
1217,41651.0,4241.0,20728.0,16151.000000000002
1219,41654.0,3716.0000000000005,20348.0,17172.0
1220,41662.0,5113.0,21375.0,14659.000000000002
1221,41663.0,3797.0000000000005,19576.0,17717.0
1222,41670.0,4588.0,21037.0,15414.000000000002
1223,41673.0,4603.0,20340.0,16199.000000000002
1224,41674.0,4567.0,20827.0,15571.000000000002
1225,41675.0,5232.0,21936.0,13539.0
1226,41678.0,4317.0,18937.0,17976.0
1227,41679.0,3942.0000000000005,21346.0,15895.000000000002
1228,41685.0,3883.0000000000005,20471.0,16896.0
1229,41685.0,4284.0,20743.0,16330.000000000002
1230,41691.0,3908.0000000000005,21445.0,15838.000000000002
1231,41694.0,4255.0,20064.0,16956.0
1232,41698.0,3917.0000000000005,21105.0,16296.000000000002
1233,41709.0,3888.0000000000005,20990.0,15703.000000000002
1234,41710.0,3739.0000000000005,20808.0,16683.0
1235,41727.0,4056.0000000000005,21246.0,15862.000000000002
1236,41745.0,4152.0,21053.0,15773.000000000002
1237,41746.0,3819.0000000000005,21387.0,15812.000000000002
1238,41747.0,4750.0,20242.0,16374.000000000002
1239,41755.0,4309.0,21523.0,15570.000000000002
1239,41755.0,5432.0,20591.0,15122.000000000002
1241,41761.0,4843.0,22086.0,14238.0
1242,41764.0,4683.0,21037.0,15255.000000000002
1243,41788.0,5743.0,21116.0,14007.0
1244,41789.0,5052.0,19446.0,16689.0
1245,41792.0,3995.0000000000005,21088.0,16067.000000000002
1246,41792.0,4359.0,23157.0,13780.0
1247,41800.0,4584.0,18276.0,18328.0
1248,41800.0,4827.0,19955.0,16498.0
1249,41810.0,4261.0,21410.0,15133.000000000002
1250,41813.0,4388.0,19412.0,17657.0
1251,41828.0,5709.0,21754.0,13703.0
1252,41830.0,4711.0,21706.0,14910.000000000002
1253,41836.0,4807.0,21884.0,14603.000000000002
1254,41840.0,3676.0000000000005,20631.0,17094.0
1255,41855.0,4184.0,20752.0,16353.000000000002
1256,41856.0,4448.0,20952.0,16119.000000000002
1257,41859.0,4966.0,19489.0,16786.0
1258,41860.0,4391.0,20713.0,16280.000000000002
1259,41870.0,4611.0,21115.0,15547.000000000002
1260,41878.0,4682.0,21192.0,15620.000000000002
1261,41884.0,6064.0,20201.0,14962.000000000002
1262,41885.0,4444.0,22010.0,14443.0
1263,41890.0,4018.0000000000005,20434.0,17076.0
1264,41897.0,4633.0,20982.0,15605.000000000002
1265,41905.0,4363.0,20828.0,16111.000000000002
1266,41906.0,4009.0000000000005,21550.0,15625.000000000002
1267,41906.0,4043.0000000000005,21991.0,15317.000000000002
1268,41908.0,4919.0,20699.0,15867.000000000002
1269,41914.0,4462.0,20631.0,16534.0
1270,41918.0,4599.0,22102.0,14788.000000000002
1271,41919.0,4789.0,20325.0,16222.000000000002
1272,41921.0,4279.0,20294.0,16552.0
1273,41923.0,4361.0,21583.0,15097.000000000002
1274,41932.0,4306.0,20921.0,16384.0
1275,41934.0,4056.0000000000005,21537.0,16009.000000000002
1276,41936.0,4308.0,20331.0,16707.0
1277,41937.0,4637.0,21679.0,15058.000000000002
1278,41945.0,4616.0,21345.0,15169.000000000002
1279,41949.0,4267.0,20063.0,17127.0
1280,41955.0,4288.0,21351.0,15874.000000000002
1281,41974.0,4932.0,21799.0,14294.0
1282,41976.0,3982.0000000000005,21333.0,16173.000000000002
1283,41977.0,5059.0,21647.0,14625.000000000002
1284,41980.0,4572.0,20323.0,16526.0
1285,41983.0,4381.0,19476.0,17669.0
1286,41984.0,5351.0,20593.0,15467.000000000002
1287,41987.0,5218.0,21180.0,15049.000000000002
1288,41990.0,4669.0,20988.0,15856.000000000002
1288,41990.0,4450.0,21123.0,15864.000000000002
1290,41995.0,3430.0,20108.0,17600.0
1291,41995.0,4690.0,21922.0,14660.000000000002
1292,41999.0,4917.0,21303.0,15135.000000000002
1293,42002.0,4787.0,20280.0,16363.000000000002
1294,42002.0,4813.0,20674.0,15818.000000000002
1295,42002.0,4288.0,22161.0,15110.000000000002
1296,42003.0,3936.0000000000005,21274.0,16170.000000000002
1297,42010.0,4664.0,21741.0,15203.000000000002
1298,42013.0,4212.0,21237.0,15980.000000000002
1299,42013.0,4066.0000000000005,19539.0,17791.0
1300,42017.0,4199.0,20517.0,16919.0
1301,42019.0,4817.0,21083.0,15845.000000000002
1302,42024.0,5679.0,21786.0,13828.0
1303,42024.0,4454.0,21506.0,14885.000000000002
1304,42028.0,4463.0,22332.0,14528.0
1305,42031.0,4753.0,21761.0,14657.000000000002
1306,42043.0,5260.0,21141.0,15042.000000000002
1307,42048.0,4061.0000000000005,20470.0,17199.0
1308,42054.0,4911.0,22836.0,13819.0
1309,42055.0,4835.0,21863.0,14850.000000000002
1310,42056.0,5427.0,21764.0,14079.0
1311,42057.0,4657.0,20979.0,16021.000000000002
1312,42070.0,5025.0,21503.0,14974.000000000002
1313,42072.0,4227.0,20517.0,16857.0
1314,42074.0,5001.0,21085.0,15443.000000000002
1315,42078.0,4246.0,20976.0,16438.0
1316,42078.0,5484.0,20202.0,15294.000000000002
1317,42081.0,4443.0,20363.0,16658.0
1318,42086.0,4437.0,20939.0,16215.000000000002
1319,42090.0,4547.0,21482.0,15176.000000000002
1320,42091.0,4567.0,22061.0,14896.000000000002
1321,42099.0,3898.0000000000005,20925.0,16971.0
1322,42101.0,4351.0,22689.0,14641.000000000002
1323,42108.0,4426.0,20630.0,16472.0
1324,42108.0,3725.0000000000005,19951.0,18101.0
1325,42109.0,5279.0,21432.0,15037.000000000002
1326,42113.0,4901.0,21251.0,15512.000000000002
1327,42127.0,4065.0000000000005,21361.0,16087.000000000002
1328,42134.0,3974.0000000000005,20100.0,17743.0
1329,42136.0,4857.0,21491.0,15048.000000000002
1330,42144.0,5262.0,20977.0,15369.000000000002
1331,42151.0,5140.0,21216.0,14600.0
1332,42153.0,4831.0,21485.0,15521.000000000002
1333,42162.0,4986.0,20664.0,16106.000000000002
1334,42168.0,4992.0,21617.0,14860.000000000002
1335,42170.0,4289.0,21034.0,15800.000000000002
1336,42187.0,4724.0,21272.0,15716.000000000002
1337,42196.0,5422.0,20875.0,15428.000000000002
1338,42201.0,4259.0,20123.0,17353.0
1339,42205.0,3811.0000000000005,21282.0,16451.0
1340,42210.0,4106.0,20747.0,16905.0
1341,42211.0,4354.0,21470.0,15805.000000000002
1342,42211.0,3674.0000000000005,19390.0,18684.0
1343,42213.0,4253.0,21103.0,16409.0
1344,42216.0,4125.0,20838.0,16675.0
1345,42229.0,3883.0000000000005,19541.0,18424.0
1346,42232.0,4664.0,21851.0,15241.000000000002
1347,42245.0,3901.0000000000005,21895.0,15524.000000000002
1348,42246.0,4870.0,21718.0,14862.000000000002
1349,42252.0,4943.0,20517.0,16372.000000000002
1350,42255.0,4551.0,20235.0,17103.0
1351,42257.0,4775.0,21012.0,15906.000000000002
1352,42264.0,4167.0,21050.0,16466.0
1353,42265.0,4304.0,20574.0,17074.0
1354,42266.0,4279.0,20993.0,16604.0
1355,42268.0,4740.0,20500.0,16646.0
1356,42269.0,4598.0,20386.0,16661.0
1357,42269.0,3465.0,21313.0,17179.0
1358,42277.0,4396.0,20751.0,16624.0
1359,42281.0,4795.0,22610.0,14271.0
1359,42281.0,4557.0,21332.0,15883.000000000002
1361,42286.0,4904.0,22089.0,14605.000000000002
1362,42286.0,3941.0000000000005,21108.0,16893.0
1363,42292.0,4051.0000000000005,21278.0,16270.000000000002
1364,42292.0,3706.0000000000005,21230.0,16974.0
1365,42316.0,4643.0,22208.0,14848.000000000002
1366,42317.0,4138.0,21611.0,15720.000000000002
1367,42324.0,4248.0,20965.0,16663.0
1368,42325.0,4567.0,21223.0,15571.000000000002
1369,42328.0,4112.0,21603.0,16108.000000000002
1370,42328.0,4564.0,21056.0,16055.000000000002
1371,42330.0,4704.0,22257.0,14396.0
1372,42331.0,4697.0,20827.0,16291.000000000002
1373,42340.0,4770.0,21636.0,15255.000000000002
1374,42342.0,4736.0,20381.0,16698.0
1375,42344.0,4554.0,19807.0,17003.0
1376,42360.0,4964.0,21072.0,15711.000000000002
1377,42364.0,4702.0,21180.0,15264.000000000002
1378,42365.0,4397.0,20963.0,16515.0
1379,42366.0,4122.0,19963.0,17855.0
1380,42368.0,3794.0000000000005,21094.0,16985.0
1381,42371.0,4669.0,20028.0,17183.0
1382,42376.0,4236.0,22492.0,15308.000000000002
1383,42377.0,4405.0,21056.0,16400.0
1384,42380.0,4270.0,21703.0,15485.000000000002
1385,42391.0,4743.0,21069.0,15841.000000000002
1386,42396.0,4993.0,21107.0,15683.000000000002
1387,42398.0,3870.0000000000005,20730.0,17401.0
1388,42405.0,3832.0000000000005,20627.0,17591.0
1389,42408.0,4619.0,21260.0,15769.000000000002
1390,42424.0,3985.0000000000005,19429.0,18692.0
1391,42426.0,5042.0,21563.0,15166.000000000002
1392,42430.0,3959.0000000000005,21358.0,16633.0
1393,42432.0,4845.0,20047.0,17065.0
1394,42437.0,3822.0000000000005,20832.0,17442.0
1395,42440.0,3998.0000000000005,19455.0,18638.0
1396,42449.0,4318.0,20887.0,16749.0
1397,42468.0,4484.0,21136.0,16204.000000000002
1398,42476.0,5348.0,22443.0,13779.0
1399,42477.0,4355.0,17494.0,20278.0
1400,42478.0,4497.0,22086.0,15557.000000000002
1401,42478.0,3609.0,20841.0,17514.0
1402,42480.0,4465.0,19864.0,17900.0
1403,42481.0,3880.0000000000005,22220.0,15843.000000000002
1404,42486.0,4010.0000000000005,21292.0,16626.0
1405,42486.0,5129.0,21727.0,15032.000000000002
1406,42487.0,5030.0,21427.0,15451.000000000002
1407,42490.0,4201.0,21887.0,15808.000000000002
1408,42491.0,5077.0,21509.0,15361.000000000002
1409,42513.0,4806.0,21229.0,16117.000000000002
1410,42513.0,4408.0,21157.0,16574.0
1411,42513.0,4582.0,20504.0,16932.0
1412,42517.0,4472.0,22787.0,14313.0
1413,42523.0,3948.0000000000005,20104.0,18078.0
1414,42524.0,4238.0,20632.0,17076.0
1415,42526.0,5006.0,21255.0,15754.000000000002
1416,42536.0,4611.0,21621.0,15650.000000000002
1417,42543.0,4674.0,22694.0,14762.000000000002
1418,42543.0,4630.0,20921.0,16209.000000000002
1419,42544.0,5194.0,20700.0,15711.000000000002
1420,42557.0,5754.0,21221.0,14906.000000000002
1421,42559.0,4028.0000000000005,20769.0,17406.0
1422,42563.0,4674.0,22297.0,15147.000000000002
1423,42566.0,4959.0,20837.0,16338.000000000002
1424,42577.0,5694.0,22274.0,13718.0
1425,42578.0,4773.0,20961.0,15909.000000000002
1426,42598.0,5796.0,22282.0,13827.0
1427,42599.0,4253.0,23349.0,14410.0
1428,42608.0,4102.0,20288.0,17773.0
1429,42612.0,5766.0,19367.0,16924.0
1430,42622.0,3701.0000000000005,21736.0,16616.0
1431,42635.0,3944.0000000000005,21816.0,16271.000000000002
1432,42640.0,4518.0,20903.0,16615.0
1433,42650.0,3569.0,20794.0,17510.0
1434,42655.0,4564.0,21044.0,16505.0
1435,42658.0,4636.0,20648.0,16995.0
1436,42662.0,4593.0,22526.0,15057.000000000002
1437,42676.0,5259.0,21810.0,15178.000000000002
1438,42681.0,4197.0,20753.0,17376.0
1439,42688.0,4679.0,20731.0,16726.0
1440,42700.0,4715.0,21984.0,15149.000000000002
1441,42706.0,4700.0,21302.0,16078.000000000002
1442,42715.0,4007.0000000000005,21382.0,16334.000000000002
1443,42717.0,4719.0,22111.0,15116.000000000002
1444,42717.0,5568.0,22140.0,14314.0
1445,42720.0,5199.0,21648.0,15135.000000000002
1446,42721.0,4444.0,22229.0,15281.000000000002
1447,42723.0,4579.0,20566.0,16875.0
1448,42730.0,4639.0,21456.0,16117.000000000002
1449,42731.0,4700.0,21401.0,16242.000000000002
1450,42733.0,5132.0,20024.0,17165.0
1451,42739.0,5157.0,21014.0,15929.000000000002
1452,42740.0,5283.0,21502.0,15104.000000000002
1453,42742.0,5376.0,20513.0,16214.000000000002
1454,42748.0,4210.0,21795.0,16286.000000000002
1455,42749.0,3931.0000000000005,22045.0,16125.000000000002
1456,42757.0,4613.0,20592.0,17010.0
1457,42788.0,3915.0000000000005,20733.0,17462.0
1458,42789.0,4348.0,21363.0,16460.0
1459,42790.0,4625.0,21084.0,16507.0
1460,42794.0,4558.0,21240.0,16632.0
1461,42795.0,5878.0,21040.0,15367.000000000002
1462,42799.0,3188.0,21747.0,17279.0
1463,42802.0,4941.0,21372.0,16141.000000000002
1464,42818.0,4059.0000000000005,18756.0,19583.0
1465,42824.0,5049.0,21777.0,15263.000000000002
1466,42825.0,5564.0,21332.0,14786.000000000002
1467,42832.0,4511.0,21599.0,16120.000000000002
1468,42833.0,4796.0,21984.0,15626.000000000002
1469,42835.0,4010.0000000000005,21009.0,17301.0
1470,42838.0,4042.0000000000005,22212.0,16074.000000000002
1471,42854.0,5133.0,21790.0,15230.000000000002
1472,42854.0,3733.0000000000005,21389.0,17003.0
1473,42867.0,4586.0,22298.0,14928.000000000002
1474,42871.0,3860.0000000000005,21869.0,16445.0
1475,42879.0,4084.0000000000005,21253.0,17126.0
1476,42882.0,4121.0,19606.0,18840.0
1477,42889.0,4666.0,20572.0,17125.0
1478,42892.0,4117.0,21723.0,16551.0
1479,42900.0,4352.0,22212.0,15370.000000000002
1480,42901.0,4036.0000000000005,20501.0,18022.0
1481,42903.0,4434.0,20418.0,17134.0
1482,42912.0,4591.0,21460.0,16072.000000000002
1483,42919.0,5181.0,21426.0,15471.000000000002
1484,42927.0,4778.0,22490.0,15053.000000000002
1485,42928.0,4826.0,23250.0,14179.0
1486,42932.0,4415.0,20957.0,16698.0
1487,42934.0,5449.0,21639.0,15359.000000000002
1488,42948.0,4820.0,21733.0,15438.000000000002
1489,42956.0,6194.0,20029.0,16190.000000000002
1490,42957.0,4644.0,20253.0,17682.0
1491,42958.0,4034.0000000000005,20311.0,18074.0
1492,42977.0,4937.0,22402.0,15133.000000000002
1493,42987.0,4304.0,20365.0,17353.0
1494,42988.0,4243.0,22063.0,16073.000000000002
1495,43004.0,4898.0,20826.0,16991.0
1496,43004.0,4191.0,22239.0,15684.000000000002
1497,43016.0,4849.0,20862.0,17006.0
1498,43020.0,4892.0,21333.0,16250.000000000002
1499,43026.0,4907.0,21463.0,16236.000000000002
1500,43027.0,4910.0,22365.0,15188.000000000002
1501,43029.0,4249.0,21007.0,17341.0
1502,43034.0,4003.0000000000005,21645.0,16753.0
1503,43047.0,5409.0,21276.0,15846.000000000002
1504,43055.0,3985.0000000000005,22889.0,15674.000000000002
1505,43058.0,4052.0000000000005,20611.0,17739.0
1506,43069.0,4434.0,20595.0,17544.0
1507,43075.0,4292.0,20881.0,16985.0
1508,43093.0,5202.0,21438.0,16073.000000000002
1509,43115.0,4942.0,21564.0,16080.000000000002
1510,43157.0,5273.0,20295.0,17087.0
1511,43167.0,4590.0,21323.0,16453.0
1512,43182.0,4562.0,20741.0,17495.0
1513,43186.0,4982.0,21082.0,16672.0
1514,43191.0,5078.0,20987.0,16692.0
1515,43204.0,4836.0,22306.0,15523.000000000002
1516,43209.0,4763.0,23004.0,14887.000000000002
1517,43215.0,4851.0,21600.0,16171.000000000002
1518,43219.0,5027.0,22996.0,14553.0
1519,43219.0,5043.0,21908.0,15468.000000000002
1520,43234.0,4155.0,21588.0,16921.0
1521,43249.0,3909.0000000000005,21124.0,17818.0
1522,43265.0,4461.0,22948.0,15068.000000000002
1523,43272.0,4871.0,21972.0,15945.000000000002
1524,43273.0,4114.0,21154.0,17539.0
1525,43285.0,5307.0,21321.0,16024.000000000002
1526,43304.0,4596.0,21755.0,16249.000000000002
1527,43306.0,5314.0,21277.0,15941.000000000002
1528,43313.0,4727.0,22837.0,15070.000000000002
1529,43314.0,4731.0,21530.0,16559.0
1530,43317.0,4487.0,21765.0,16383.000000000002
1531,43328.0,4405.0,22208.0,16292.000000000002
1532,43340.0,4824.0,21338.0,16459.0
1533,43341.0,3781.0000000000005,20938.0,18150.0
1534,43390.0,4606.0,21872.0,16104.000000000002
1535,43394.0,4513.0,22032.0,16484.0
1536,43412.0,4067.0000000000005,21880.0,16825.0
1537,43417.0,3783.0000000000005,22395.0,16517.0
1538,43418.0,6307.0,22249.0,14246.0
1539,43419.0,4499.0,20889.0,17541.0
1540,43421.0,4837.0,20988.0,17179.0
1541,43421.0,4759.0,20523.0,17544.0
1542,43425.0,5201.0,20958.0,16551.0
1543,43426.0,3887.0000000000005,22409.0,16525.0
1544,43434.0,5025.0,22070.0,15934.000000000002
1545,43465.0,4371.0,21429.0,17221.0
1546,43479.0,5091.0,18837.0,19051.0
1547,43483.0,4568.0,21708.0,16318.000000000002
1548,43486.0,4411.0,21095.0,17505.0
1549,43487.0,4586.0,20927.0,17550.0
1550,43488.0,6043.0,19481.0,16887.0
1551,43489.0,5352.0,21577.0,15904.000000000002
1552,43492.0,5220.0,21541.0,15899.000000000002
1553,43493.0,4144.0,20212.0,18663.0
1554,43495.0,4645.0,22429.0,15595.000000000002
1555,43500.0,4688.0,23609.0,14651.000000000002
1556,43501.0,4200.0,21666.0,17098.0
1557,43509.0,4011.0000000000005,20283.0,18891.0
1558,43519.0,4386.0,21160.0,17500.0
1559,43522.0,4291.0,21139.0,17745.0
1560,43524.0,5265.0,20591.0,17201.0
1561,43531.0,3862.0000000000005,22249.0,16760.0
1562,43539.0,5046.0,21179.0,16760.0
1563,43541.0,5672.0,21733.0,15317.000000000002
1564,43542.0,5375.0,23077.0,14454.0
1565,43544.0,4438.0,22303.0,15778.000000000002
1566,43549.0,4952.0,20871.0,17213.0
1567,43559.0,4543.0,20032.0,18359.0
1568,43564.0,4857.0,21979.0,15818.000000000002
1569,43565.0,4902.0,22004.0,15961.000000000002
1570,43576.0,5326.0,20499.0,17260.0
1571,43592.0,4542.0,18947.0,19558.0
1572,43608.0,4305.0,21668.0,16974.0
1573,43612.0,4904.0,21392.0,16889.0
1574,43622.0,4816.0,22130.0,16077.000000000002
1575,43623.0,4808.0,20655.0,17261.0
1576,43629.0,4418.0,21558.0,16410.0
1577,43649.0,4538.0,20911.0,17681.0
1578,43652.0,4442.0,22943.0,15617.000000000002
1579,43655.0,3635.0,22280.0,17243.0
1580,43655.0,5033.0,20961.0,17258.0
1581,43666.0,4788.0,22261.0,15903.000000000002
1582,43673.0,4694.0,21273.0,17222.0
1583,43679.0,4840.0,22049.0,16209.000000000002
1584,43681.0,4671.0,22533.0,16080.000000000002
1585,43684.0,4151.0,23113.0,15674.000000000002
1586,43686.0,5205.0,21593.0,16396.0
1587,43689.0,4929.0,21178.0,16942.0
1588,43695.0,4672.0,20562.0,17732.0
1589,43696.0,4672.0,20561.0,17731.0
1590,43700.0,4345.0,21960.0,16870.0
1591,43703.0,4422.0,20278.0,18574.0
1592,43704.0,4983.0,20433.0,17763.0
1593,43720.0,5001.0,22131.0,15735.000000000002
1594,43723.0,5284.0,21182.0,16728.0
1595,43734.0,4538.0,19866.0,18721.0
1596,43760.0,4832.0,22715.0,15930.000000000002
1597,43767.0,4528.0,21231.0,17172.0
1598,43773.0,4834.0,,16359.000000000002
1599,43779.0,3945.0000000000005,21488.0,17644.0
1600,43785.0,4815.0,22867.0,15412.000000000002
1601,43802.0,4747.0,19960.0,18131.0
1602,43807.0,4560.0,22025.0,16330.000000000002
1603,43808.0,4358.0,21862.0,16748.0
1604,43811.0,4927.0,20257.0,17955.0
1605,43812.0,5235.0,21747.0,16183.000000000002
1606,43818.0,5281.0,22933.0,15070.000000000002
1607,43832.0,4425.0,22707.0,16097.000000000002
1608,43856.0,4139.0,22200.0,17147.0
1609,43861.0,4387.0,23085.0,15824.000000000002
1610,43865.0,4831.0,21817.0,16545.0
1611,43866.0,5277.0,21876.0,16229.000000000002
1612,43876.0,6039.0,20919.0,16296.000000000002
1613,43879.0,4782.0,21526.0,17019.0
1614,43907.0,4326.0,21242.0,17820.0
1615,43908.0,4137.0,22935.0,15451.000000000002
1616,43914.0,4380.0,24673.0,14259.0
1617,43941.0,5016.0,23159.0,15033.000000000002
1618,43953.0,4852.0,21879.0,16638.0
1619,43961.0,5085.0,22232.0,16049.000000000002
1620,43978.0,4418.0,20425.0,18513.0
1621,43979.0,3947.0000000000005,21540.0,17859.0
1622,43980.0,3986.0000000000005,21626.0,18050.0
1623,43982.0,4586.0,23199.0,15386.000000000002
1624,43993.0,4148.0,22470.0,16707.0
1625,44006.0,4416.0,21463.0,17610.0
1626,44013.0,3910.0000000000005,23187.0,16279.000000000002
1627,44026.0,4270.0,21367.0,17706.0
1628,44033.0,4678.0,19456.0,19384.0
1629,44036.0,4227.0,21430.0,17144.0
1630,44066.0,3710.0000000000005,21081.0,18865.0
1631,44072.0,4910.0,22529.0,15578.000000000002
1632,44082.0,4709.0,21615.0,17309.0
1633,44085.0,4268.0,22215.0,16918.0
1634,44093.0,4355.0,22740.0,16205.000000000002
1635,44094.0,4418.0,22672.0,16280.000000000002
1636,44098.0,5443.0,22323.0,15539.000000000002
1637,44101.0,5327.0,21835.0,16232.000000000002
1638,44103.0,5105.0,23156.0,15267.000000000002
1639,44106.0,4607.0,21861.0,16746.0
1640,44110.0,4889.0,23000.0,15592.000000000002
1641,44115.0,4212.0,21581.0,17708.0
1642,44120.0,4555.0,19955.0,18519.0
1643,44126.0,5076.0,21204.0,17270.0
1644,44126.0,4737.0,23014.0,15747.000000000002
1645,44132.0,5121.0,22075.0,16184.000000000002
1646,44133.0,4253.0,22914.0,16361.000000000002
1647,44149.0,4858.0,22563.0,16168.000000000002
1648,44157.0,4731.0,21584.0,17387.0
1649,44164.0,5138.0,23133.0,14995.000000000002
1650,44171.0,4723.0,21191.0,17641.0
1651,44188.0,4830.0,22762.0,16005.000000000002
1652,44191.0,4875.0,21842.0,16823.0
1653,44209.0,5372.0,21740.0,16571.0
1654,44210.0,4899.0,22009.0,16917.0
1655,44248.0,4523.0,20876.0,18436.0
1656,44262.0,4957.0,21481.0,17415.0
1657,44264.0,4971.0,21998.0,16688.0
1658,44268.0,4621.0,22892.0,16058.000000000002
1659,44276.0,4791.0,22509.0,16099.000000000002
1660,44278.0,4384.0,21830.0,17191.0
1661,44279.0,4513.0,20818.0,18268.0
1662,44288.0,4337.0,22282.0,16730.0
1663,44293.0,4539.0,22801.0,16218.000000000002
1664,44323.0,4385.0,23028.0,16438.0
1665,44323.0,4987.0,22452.0,16266.000000000002
1666,44334.0,3904.0000000000005,20445.0,19406.0
1667,44338.0,4579.0,21265.0,17990.0
1668,44344.0,4967.0,22217.0,16315.000000000002
1669,44363.0,4760.0,21216.0,17568.0
1670,44369.0,4098.0,22825.0,16650.0
1671,44383.0,3971.0000000000005,22000.0,17973.0
1672,44385.0,4960.0,22486.0,16320.000000000002
1673,44386.0,5136.0,22270.0,16322.000000000002
1674,44408.0,3957.0000000000005,22675.0,17229.0
1675,44411.0,4799.0,19799.0,19195.0
1676,44428.0,5139.0,20932.0,18028.0
1677,44428.0,3844.0000000000005,23153.0,16730.0
1678,44432.0,4913.0,22790.0,16140.000000000002
1679,44436.0,4877.0,22067.0,17004.0
1680,44443.0,4191.0,21597.0,18001.0
1681,44445.0,4681.0,20385.0,18458.0
1682,44451.0,4727.0,21070.0,18205.0
1683,44459.0,4646.0,22276.0,16796.0
1684,44477.0,4232.0,21609.0,18313.0
1685,44480.0,3805.0000000000005,20659.0,19565.0
1686,44483.0,4811.0,21779.0,17393.0
1687,44486.0,4801.0,22801.0,16429.0
1688,44499.0,5322.0,23438.0,15081.000000000002
1689,44500.0,5426.0,22902.0,15568.000000000002
1690,44522.0,5000.0,22801.0,16222.000000000002
1691,44523.0,4401.0,20758.0,18881.0
1692,44525.0,4326.0,21506.0,18188.0
1693,44531.0,4461.0,22153.0,17255.0
1694,44537.0,4386.0,20547.0,19095.0
1695,44543.0,4680.0,21243.0,17801.0
1696,44549.0,4710.0,21887.0,17532.0
1697,44581.0,4001.0000000000005,21890.0,18365.0
1698,44587.0,4867.0,21254.0,17677.0
1699,44593.0,4187.0,21879.0,17954.0
1700,44594.0,4841.0,21347.0,17883.0
1701,44596.0,4212.0,22147.0,17672.0
1702,44604.0,4922.0,21587.0,17397.0
1703,44606.0,4680.0,21647.0,17709.0
1704,44610.0,4119.0,22486.0,17173.0
1705,44613.0,4511.0,22193.0,17211.0
1706,44614.0,4626.0,23013.0,16231.000000000002
1707,44617.0,3587.0,22261.0,18152.0
1708,44624.0,5180.0,22279.0,16570.0
1709,44631.0,4067.0000000000005,21973.0,17801.0
1710,44638.0,4603.0,22377.0,17173.0
1711,44641.0,4893.0,22982.0,15826.000000000002
1712,44654.0,4579.0,21532.0,18023.0
1713,44668.0,4424.0,22381.0,17149.0
1714,44670.0,4168.0,20973.0,19204.0
1715,44686.0,4236.0,23179.0,16847.0
1716,44686.0,4784.0,21120.0,18323.0
1717,44687.0,4908.0,21409.0,17889.0
1718,44695.0,5052.0,21622.0,17502.0
1719,44699.0,3412.0,22441.0,18109.0
1720,44700.0,5676.0,20820.0,17461.0
1721,44719.0,4100.0,22654.0,17549.0
1722,44723.0,5784.0,19754.0,18529.0
1723,44732.0,4535.0,23187.0,16053.000000000002
1724,44744.0,4901.0,20896.0,18575.0
1725,44751.0,4185.0,22671.0,17117.0
1726,44761.0,4633.0,22695.0,17031.0
1727,44763.0,4233.0,22937.0,16400.0
1728,44783.0,5035.0,22271.0,16695.0
1729,44786.0,4174.0,22286.0,17682.0
1730,44787.0,4712.0,21427.0,18013.0
1731,44797.0,5146.0,23038.0,16164.000000000002
1732,44814.0,5271.0,24717.0,14080.0
1733,44822.0,4467.0,21596.0,18214.0
1734,44832.0,4598.0,22537.0,16727.0
1735,44847.0,4905.0,22521.0,17061.0
1736,44864.0,4415.0,22380.0,17519.0
1737,44870.0,5631.0,22299.0,16255.000000000002
1738,44906.0,4128.0,19787.0,20435.0
1739,44926.0,5028.0,21692.0,17627.0
1740,44937.0,3953.0000000000005,19617.0,20805.0
1741,44950.0,5398.0,22368.0,16322.000000000002
1742,44952.0,3939.0000000000005,23435.0,17030.0
1743,44959.0,5139.0,22048.0,17086.0
1744,44964.0,4619.0,22434.0,17516.0
1745,44968.0,4364.0,22828.0,16784.0
1746,44973.0,5276.0,23366.0,15794.000000000002
1747,44975.0,4822.0,21464.0,18135.0
